courseId,courseOfferNumber,termCode,termDescription,sessionCode,classSection,crseCatEffectiveDate,subject,subjectDescription,catalogNumber,catalogNumberInt,catalogNumberChar,catalogNumberSort,classNumber,academicYear,courseTitleLong,enrollmentCap,componentCode,componentDescription,unitsMaximum,equivalentCourseId,academicCareer,classAcadOrg,classAcadOrgDescription,subjectAcadOrg,subjectAcadOrgDescription,acadGroup,acadGroupDescription,gradingBasis,gradingBasisDescription,classType,classTypeDescription,enrollmentConsent,enrollmentConsentDesc,requirementGroup,requirementGroupDescription,examDate,examTimeCode,schedulePrint,classStatus,classStatusDescription,termPatternCode,termPatternDescription,courseNote,recommendedPreparation,bracketedFlag,courseDescr,courseDescrlong,enrollmentCount
124332,1,2172,2017 Spring,1,001,15-AUG-16,FRENCH,French,15,15,"",000000000000000015,12241,2017,Intensive Beginning French: Parisian Identity through Visual Media,999,LEC,Lecture,8, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,May not be used to fulfill the language requirement and may not be taken Pass/Fail or Sat/Unsat. Not open to auditors. Students must participate in an interview with the French 15 course head and receive permission to enroll in the course.  This course is taught by members of the Department.,An advanced knowledge of at least one foreign language but no previous study of French.,N,Intensive Beginning French,"<p>This intensive Beginning French course provides an accelerated introduction to Beginning French with intensive work on interpersonal communication and interpreting and producing language in written and oral forms. Students explore diverse facets of Parisian identity through the interpretation of various forms of visual media. Students learn to speak and write in the past, present, and future, make descriptions, ask questions, make comparisons, accept and refuse invitations, give advice, and express hypothetical situations, emotions, and opinions.</p>",0
124524,1,2172,2017 Spring,1,001,15-AUG-16,PORTUG,Portuguese,40,40,"",000000000000000040,12265,2017,Advanced Portuguese I: Through the Brazilian Looking Glass: The Cinema of Brazil,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required,001464,Prerequisite: Portuguese C OR Portuguese 30,"","",Y,A,Active,FASP,Fall and Spring,"Conducted in Portuguese. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors. This course is taught by members of the Department.",Prerequisite: PORTUG 30 OR Permission of Course Head.,N,Advanced Portuguese I,"<p>Examines major Brazilian films in their historical, political, and social context. Class discussion also focuses on documentaries, reviews, and critical articles. In-depth textual and grammatical analysis, vocabulary building, reflections on the similarities and differences of the oral and written Portuguese will lead students to achieve a high level of competency.</p>",0
125011,1,2172,2017 Spring,1,001,15-AUG-16,SPANSH,Spanish,20,20,"",000000000000000020,12221,2017,Intermediate Spanish,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Conducted in Spanish. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors.  Upon the recommendation of the course head, students who have performed at a superior level in this course may enroll in any course for which they are linguistically prepared.   This course is taught by members of the Department.","Spanish Ab, Acd, 451-600 on the SAT II test or on the Harvard Placement Test, or permission of course head.",N,Intermediate Spanish,"<p>An intermediate language and culture class that aims to consolidate and expand the skills of listening comprehension, speaking, reading and writing in Spanish. Includes a comprehensive review of the grammar and reinforces linguistic acquisition through texts, movies, art and multi-media projects to acquaint students with cultural issues relevant to the Spanish-speaking world.</p>",0
125011,1,2172,2017 Spring,1,002,15-AUG-16,SPANSH,Spanish,20,20,"",000000000000000020,12222,2017,Intermediate Spanish,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Conducted in Spanish. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors.  Upon the recommendation of the course head, students who have performed at a superior level in this course may enroll in any course for which they are linguistically prepared.   This course is taught by members of the Department.","Spanish Ab, Acd, 451-600 on the SAT II test or on the Harvard Placement Test, or permission of course head.",N,Intermediate Spanish,"<p>An intermediate language and culture class that aims to consolidate and expand the skills of listening comprehension, speaking, reading and writing in Spanish. Includes a comprehensive review of the grammar and reinforces linguistic acquisition through texts, movies, art and multi-media projects to acquaint students with cultural issues relevant to the Spanish-speaking world.</p>",0
125011,1,2172,2017 Spring,1,003,15-AUG-16,SPANSH,Spanish,20,20,"",000000000000000020,12223,2017,Intermediate Spanish,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Conducted in Spanish. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors.  Upon the recommendation of the course head, students who have performed at a superior level in this course may enroll in any course for which they are linguistically prepared.   This course is taught by members of the Department.","Spanish Ab, Acd, 451-600 on the SAT II test or on the Harvard Placement Test, or permission of course head.",N,Intermediate Spanish,"<p>An intermediate language and culture class that aims to consolidate and expand the skills of listening comprehension, speaking, reading and writing in Spanish. Includes a comprehensive review of the grammar and reinforces linguistic acquisition through texts, movies, art and multi-media projects to acquaint students with cultural issues relevant to the Spanish-speaking world.</p>",0
125011,1,2172,2017 Spring,1,004,15-AUG-16,SPANSH,Spanish,20,20,"",000000000000000020,12224,2017,Intermediate Spanish,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Conducted in Spanish. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors.  Upon the recommendation of the course head, students who have performed at a superior level in this course may enroll in any course for which they are linguistically prepared.   This course is taught by members of the Department.","Spanish Ab, Acd, 451-600 on the SAT II test or on the Harvard Placement Test, or permission of course head.",N,Intermediate Spanish,"<p>An intermediate language and culture class that aims to consolidate and expand the skills of listening comprehension, speaking, reading and writing in Spanish. Includes a comprehensive review of the grammar and reinforces linguistic acquisition through texts, movies, art and multi-media projects to acquaint students with cultural issues relevant to the Spanish-speaking world.</p>",0
125011,1,2172,2017 Spring,1,005,15-AUG-16,SPANSH,Spanish,20,20,"",000000000000000020,15050,2017,Intermediate Spanish,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Conducted in Spanish. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors.  Upon the recommendation of the course head, students who have performed at a superior level in this course may enroll in any course for which they are linguistically prepared.   This course is taught by members of the Department.","Spanish Ab, Acd, 451-600 on the SAT II test or on the Harvard Placement Test, or permission of course head.",N,Intermediate Spanish,"<p>An intermediate language and culture class that aims to consolidate and expand the skills of listening comprehension, speaking, reading and writing in Spanish. Includes a comprehensive review of the grammar and reinforces linguistic acquisition through texts, movies, art and multi-media projects to acquaint students with cultural issues relevant to the Spanish-speaking world.</p>",0
125011,1,2172,2017 Spring,1,006,15-AUG-16,SPANSH,Spanish,20,20,"",000000000000000020,15051,2017,Intermediate Spanish,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Conducted in Spanish. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors.  Upon the recommendation of the course head, students who have performed at a superior level in this course may enroll in any course for which they are linguistically prepared.   This course is taught by members of the Department.","Spanish Ab, Acd, 451-600 on the SAT II test or on the Harvard Placement Test, or permission of course head.",N,Intermediate Spanish,"<p>An intermediate language and culture class that aims to consolidate and expand the skills of listening comprehension, speaking, reading and writing in Spanish. Includes a comprehensive review of the grammar and reinforces linguistic acquisition through texts, movies, art and multi-media projects to acquaint students with cultural issues relevant to the Spanish-speaking world.</p>",0
125011,1,2172,2017 Spring,1,007,15-AUG-16,SPANSH,Spanish,20,20,"",000000000000000020,15052,2017,Intermediate Spanish,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Conducted in Spanish. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors.  Upon the recommendation of the course head, students who have performed at a superior level in this course may enroll in any course for which they are linguistically prepared.   This course is taught by members of the Department.","Spanish Ab, Acd, 451-600 on the SAT II test or on the Harvard Placement Test, or permission of course head.",N,Intermediate Spanish,"<p>An intermediate language and culture class that aims to consolidate and expand the skills of listening comprehension, speaking, reading and writing in Spanish. Includes a comprehensive review of the grammar and reinforces linguistic acquisition through texts, movies, art and multi-media projects to acquaint students with cultural issues relevant to the Spanish-speaking world.</p>",0
125011,1,2172,2017 Spring,1,008,15-AUG-16,SPANSH,Spanish,20,20,"",000000000000000020,15053,2017,Intermediate Spanish,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Conducted in Spanish. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors.  Upon the recommendation of the course head, students who have performed at a superior level in this course may enroll in any course for which they are linguistically prepared.   This course is taught by members of the Department.","Spanish Ab, Acd, 451-600 on the SAT II test or on the Harvard Placement Test, or permission of course head.",N,Intermediate Spanish,"<p>An intermediate language and culture class that aims to consolidate and expand the skills of listening comprehension, speaking, reading and writing in Spanish. Includes a comprehensive review of the grammar and reinforces linguistic acquisition through texts, movies, art and multi-media projects to acquaint students with cultural issues relevant to the Spanish-speaking world.</p>",0
125011,1,2172,2017 Spring,1,009,15-AUG-16,SPANSH,Spanish,20,20,"",000000000000000020,15481,2017,Intermediate Spanish,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Conducted in Spanish. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors.  Upon the recommendation of the course head, students who have performed at a superior level in this course may enroll in any course for which they are linguistically prepared.   This course is taught by members of the Department.","Spanish Ab, Acd, 451-600 on the SAT II test or on the Harvard Placement Test, or permission of course head.",N,Intermediate Spanish,"<p>An intermediate language and culture class that aims to consolidate and expand the skills of listening comprehension, speaking, reading and writing in Spanish. Includes a comprehensive review of the grammar and reinforces linguistic acquisition through texts, movies, art and multi-media projects to acquaint students with cultural issues relevant to the Spanish-speaking world.</p>",0
125014,1,2172,2017 Spring,1,001,15-AUG-16,SPANSH,Spanish,40,40,"",000000000000000040,12273,2017,Advanced Spanish Language II: Viewing the Hispanic World,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Conducted in Spanish. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors. Upon the recommendation of the course head, students who have performed at a superior level in this course may enroll in any course for which they are linguistically prepared. This course is taught by members of the Department.","A score between 681-720 on the SAT II test or on the Harvard Placement Test, AP 5, Spanish 30, or permission of course head.",N,Advanced Spanish Language II,"<p>An advanced language and culture class that further develops linguistic competence using a region or regions of the Hispanic world as a focus for class discussion, grammar review, and an introduction to Hispanic social contexts and texts. Course materials may also include films, interviews, paintings, photography, music, selections from the press, as well as literary or historical readings. Frequent written and oral assignments, and a thorough review of grammar. Consult course website for current semester topics.</p>",0
125014,1,2172,2017 Spring,1,002,15-AUG-16,SPANSH,Spanish,40,40,"",000000000000000040,12274,2017,Advanced Spanish Language II: Viewing the Hispanic World,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Conducted in Spanish. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors. Upon the recommendation of the course head, students who have performed at a superior level in this course may enroll in any course for which they are linguistically prepared. This course is taught by members of the Department.","A score between 681-720 on the SAT II test or on the Harvard Placement Test, AP 5, Spanish 30, or permission of course head.",N,Advanced Spanish Language II,"<p>An advanced language and culture class that further develops linguistic competence using a region or regions of the Hispanic world as a focus for class discussion, grammar review, and an introduction to Hispanic social contexts and texts. Course materials may also include films, interviews, paintings, photography, music, selections from the press, as well as literary or historical readings. Frequent written and oral assignments, and a thorough review of grammar. Consult course website for current semester topics.</p>",0
125014,1,2172,2017 Spring,1,003,15-AUG-16,SPANSH,Spanish,40,40,"",000000000000000040,12275,2017,Advanced Spanish Language II: Viewing the Hispanic World,999,LEC,Lecture,4, ,FAS,ROML,Romance Languages and Literatures,ROML,Romance Languages and Literatures,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"Conducted in Spanish. May not be taken Pass/Fail, but may be taken Sat/Unsat by GSAS students. Not open to auditors. Upon the recommendation of the course head, students who have performed at a superior level in this course may enroll in any course for which they are linguistically prepared. This course is taught by members of the Department.","A score between 681-720 on the SAT II test or on the Harvard Placement Test, AP 5, Spanish 30, or permission of course head.",N,Advanced Spanish Language II,"<p>An advanced language and culture class that further develops linguistic competence using a region or regions of the Hispanic world as a focus for class discussion, grammar review, and an introduction to Hispanic social contexts and texts. Course materials may also include films, interviews, paintings, photography, music, selections from the press, as well as literary or historical readings. Frequent written and oral assignments, and a thorough review of grammar. Consult course website for current semester topics.</p>",0
